Date,sku_id,category,units sold,promotions,customers_visits,conversion_rate,unit_price,stock_in_hand,is_holiday,is_week_before_holiday
2025-02-04,818-144/NAVY,Nightstands,11,On Promotion,341,0.0323,422.27,14.0,0,0
2025-02-05,818-144/NAVY,Nightstands,7,Off Promotion,338,0.0207,422.275,10.0,0,0
2025-02-05,818-144/NAVY,Nightstands,7,Off Promotion,338,0.0207,422.27,10.0,0,0
2025-02-06,818-144/NAVY,Nightstands,6,Off Promotion,271,0.0221,422.275,9.0,0,0
2025-02-06,818-144/NAVY,Nightstands,6,Off Promotion,271,0.0221,422.27,9.0,0,0
2025-02-07,818-144/NAVY,Nightstands,8,Off Promotion,371,0.0216,422.275,11.0,0,0
2025-02-07,818-144/NAVY,Nightstands,8,Off Promotion,371,0.0216,422.27,11.0,0,0
2025-02-09,818-144/NAVY,Nightstands,7,Off Promotion,560,0.0125,422.275,10.0,0,0
2025-02-09,818-144/NAVY,Nightstands,7,Off Promotion,560,0.0125,422.27,10.0,0,0
2025-02-10,818-144/NAVY,Nightstands,6,Off Promotion,308,0.0195,422.275,9.0,0,0
2025-02-10,818-144/NAVY,Nightstands,6,Off Promotion,308,0.0195,422.27,9.0,0,0
2025-02-11,818-144/NAVY,Nightstands,8,On Promotion,277,0.0289,422.275,11.0,0,0
2025-02-11,818-144/NAVY,Nightstands,8,On Promotion,277,0.0289,422.27,11.0,0,0
2025-02-12,818-144/NAVY,Nightstands,5,Off Promotion,271,0.0185,422.275,8.0,0,0
2025-02-12,818-144/NAVY,Nightstands,5,Off Promotion,271,0.0185,422.27,8.0,0,0
2025-02-13,818-144/NAVY,Nightstands,6,Off Promotion,375,0.016,422.275,9.0,0,0
2025-02-13,818-144/NAVY,Nightstands,6,Off Promotion,375,0.016,422.27,9.0,0,0
2025-02-14,818-144/NAVY,Nightstands,6,Off Promotion,322,0.0186,422.275,9.0,0,0
2025-02-14,818-144/NAVY,Nightstands,6,Off Promotion,322,0.0186,422.27,9.0,0,0
2025-02-15,818-144/NAVY,Nightstands,20,On Promotion,485,0.0412,422.275,23.0,0,0
2025-02-15,818-144/NAVY,Nightstands,20,On Promotion,485,0.0412,422.27,23.0,0,0
2025-02-16,818-144/NAVY,Nightstands,10,On Promotion,431,0.0232,422.275,13.0,0,0
2025-02-16,818-144/NAVY,Nightstands,10,On Promotion,431,0.0232,422.27,13.0,0,0
2025-02-17,818-144/NAVY,Nightstands,11,On Promotion,312,0.0353,422.275,14.0,0,0
2025-02-17,818-144/NAVY,Nightstands,11,On Promotion,312,0.0353,422.27,14.0,0,0
2025-02-18,818-144/NAVY,Nightstands,12,On Promotion,163,0.0736,422.275,15.0,0,0
2025-02-18,818-144/NAVY,Nightstands,12,On Promotion,163,0.0736,422.27,15.0,0,0
2025-02-19,818-144/NAVY,Nightstands,6,Off Promotion,361,0.0166,422.275,9.0,0,0
2025-02-19,818-144/NAVY,Nightstands,6,Off Promotion,361,0.0166,422.27,9.0,0,0
2025-02-20,818-144/NAVY,Nightstands,6,Off Promotion,310,0.0194,422.275,9.0,0,0
2025-02-20,818-144/NAVY,Nightstands,6,Off Promotion,310,0.0194,422.27,9.0,0,0
2025-02-21,818-144/NAVY,Nightstands,6,Off Promotion,285,0.0211,422.275,9.0,0,0
2025-02-21,818-144/NAVY,Nightstands,6,Off Promotion,285,0.0211,422.27,9.0,0,0
2025-02-22,818-144/NAVY,Nightstands,9,Off Promotion,348,0.0259,422.275,12.0,0,0
2025-02-22,818-144/NAVY,Nightstands,9,Off Promotion,348,0.0259,422.27,12.0,0,0
2025-02-23,818-144/NAVY,Nightstands,7,Off Promotion,375,0.0187,422.275,10.0,0,0
2025-02-23,818-144/NAVY,Nightstands,7,Off Promotion,375,0.0187,422.27,10.0,0,0
2025-02-24,818-144/NAVY,Nightstands,6,Off Promotion,240,0.025,422.275,9.0,0,0
2025-02-24,818-144/NAVY,Nightstands,6,Off Promotion,240,0.025,422.27,9.0,0,0
2025-02-25,818-144/NAVY,Nightstands,9,On Promotion,319,0.0282,422.275,12.0,0,0
2025-02-25,818-144/NAVY,Nightstands,9,On Promotion,319,0.0282,422.27,12.0,0,0
2025-02-26,818-144/NAVY,Nightstands,6,Off Promotion,323,0.0186,422.275,9.0,0,0
2025-02-26,818-144/NAVY,Nightstands,6,Off Promotion,323,0.0186,422.27,9.0,0,0
2025-02-27,818-144/NAVY,Nightstands,11,On Promotion,412,0.0267,422.275,14.0,0,0
2025-02-27,818-144/NAVY,Nightstands,11,On Promotion,412,0.0267,422.27,14.0,0,0
2025-02-28,818-144/NAVY,Nightstands,13,On Promotion,291,0.0447,422.275,16.0,0,0
2025-02-28,818-144/NAVY,Nightstands,13,On Promotion,291,0.0447,422.27,16.0,0,0
2025-03-01,818-144/NAVY,Nightstands,18,On Promotion,326,0.0552,422.275,21.0,0,0
2025-03-01,818-144/NAVY,Nightstands,18,On Promotion,326,0.0552,422.27,21.0,0,0
2025-03-02,818-144/NAVY,Nightstands,16,On Promotion,466,0.0343,422.275,19.0,0,0
2025-03-02,818-144/NAVY,Nightstands,16,On Promotion,466,0.0343,422.27,19.0,0,0
2025-03-03,818-144/NAVY,Nightstands,6,Off Promotion,311,0.0193,422.275,9.0,0,0
2025-03-03,818-144/NAVY,Nightstands,6,Off Promotion,311,0.0193,422.27,9.0,0,0
2025-03-04,818-144/NAVY,Nightstands,6,Off Promotion,196,0.0306,422.275,9.0,0,0
2025-03-04,818-144/NAVY,Nightstands,6,Off Promotion,196,0.0306,422.27,9.0,0,0
2025-03-05,818-144/NAVY,Nightstands,7,Off Promotion,357,0.0196,422.275,10.0,0,0
2025-03-05,818-144/NAVY,Nightstands,7,Off Promotion,357,0.0196,422.27,10.0,0,0
2025-03-06,818-144/NAVY,Nightstands,13,On Promotion,309,0.0421,422.275,16.0,0,0
2025-03-06,818-144/NAVY,Nightstands,13,On Promotion,309,0.0421,422.27,16.0,0,0
2025-03-07,818-144/NAVY,Nightstands,15,On Promotion,318,0.0472,422.275,18.0,0,0
2025-03-07,818-144/NAVY,Nightstands,15,On Promotion,318,0.0472,422.27,18.0,0,0
2025-03-08,818-144/NAVY,Nightstands,7,Off Promotion,472,0.0148,422.275,10.0,0,0
2025-03-08,818-144/NAVY,Nightstands,7,Off Promotion,472,0.0148,422.27,10.0,0,0
2025-03-09,818-144/NAVY,Nightstands,19,On Promotion,319,0.0596,422.275,22.0,0,0
2025-03-09,818-144/NAVY,Nightstands,19,On Promotion,319,0.0596,422.27,22.0,0,0
2025-03-10,818-144/NAVY,Nightstands,5,Off Promotion,345,0.0145,422.275,8.0,0,0
2025-03-10,818-144/NAVY,Nightstands,5,Off Promotion,345,0.0145,422.27,8.0,0,0
2025-03-11,818-144/NAVY,Nightstands,9,On Promotion,250,0.036,422.275,12.0,0,0
2025-03-11,818-144/NAVY,Nightstands,9,On Promotion,250,0.036,422.27,12.0,0,0
2025-03-12,818-144/NAVY,Nightstands,6,Off Promotion,268,0.0224,422.275,9.0,0,0
2025-03-12,818-144/NAVY,Nightstands,6,Off Promotion,268,0.0224,422.27,9.0,0,0
2025-03-13,818-144/NAVY,Nightstands,5,Off Promotion,308,0.0162,422.275,8.0,0,0
2025-03-13,818-144/NAVY,Nightstands,5,Off Promotion,308,0.0162,422.27,8.0,0,0
2025-03-14,818-144/NAVY,Nightstands,7,Off Promotion,296,0.0236,422.275,10.0,0,0
2025-03-14,818-144/NAVY,Nightstands,7,Off Promotion,296,0.0236,422.27,10.0,0,0
2025-03-15,818-144/NAVY,Nightstands,9,Off Promotion,273,0.033,422.275,12.0,0,0
2025-03-15,818-144/NAVY,Nightstands,9,Off Promotion,273,0.033,422.27,12.0,0,0
2025-03-16,818-144/NAVY,Nightstands,12,On Promotion,403,0.0298,422.275,15.0,0,0
2025-03-16,818-144/NAVY,Nightstands,12,On Promotion,403,0.0298,422.27,15.0,0,0
2025-03-17,818-144/NAVY,Nightstands,11,On Promotion,279,0.0394,422.275,14.0,0,0
2025-03-17,818-144/NAVY,Nightstands,11,On Promotion,279,0.0394,422.27,14.0,0,0
2025-03-18,818-144/NAVY,Nightstands,7,Off Promotion,240,0.0292,422.275,10.0,0,0
2025-03-18,818-144/NAVY,Nightstands,7,Off Promotion,240,0.0292,422.27,10.0,0,0
2025-03-19,818-144/NAVY,Nightstands,13,On Promotion,268,0.0485,422.275,16.0,0,0
2025-03-19,818-144/NAVY,Nightstands,13,On Promotion,268,0.0485,422.27,16.0,0,0
2025-03-20,818-144/NAVY,Nightstands,6,Off Promotion,292,0.0205,422.275,9.0,0,0
2025-03-20,818-144/NAVY,Nightstands,6,Off Promotion,292,0.0205,422.27,9.0,0,0
2025-03-21,818-144/NAVY,Nightstands,6,Off Promotion,257,0.0233,422.275,9.0,0,0
2025-03-21,818-144/NAVY,Nightstands,6,Off Promotion,257,0.0233,422.27,9.0,0,0
2025-03-22,818-144/NAVY,Nightstands,17,On Promotion,450,0.0378,422.275,20.0,0,0
2025-03-22,818-144/NAVY,Nightstands,17,On Promotion,450,0.0378,422.27,20.0,0,0
2025-03-23,818-144/NAVY,Nightstands,18,On Promotion,269,0.0669,422.275,21.0,0,0
2025-03-23,818-144/NAVY,Nightstands,18,On Promotion,269,0.0669,422.27,21.0,0,0
2025-03-24,818-144/NAVY,Nightstands,7,Off Promotion,282,0.0248,422.275,10.0,0,0
2025-03-24,818-144/NAVY,Nightstands,7,Off Promotion,282,0.0248,422.27,10.0,0,0
2025-03-25,818-144/NAVY,Nightstands,7,Off Promotion,285,0.0246,422.275,10.0,0,0
2025-03-25,818-144/NAVY,Nightstands,7,Off Promotion,285,0.0246,422.27,10.0,0,0
2025-03-26,818-144/NAVY,Nightstands,15,On Promotion,232,0.0647,422.275,18.0,0,0
2025-03-26,818-144/NAVY,Nightstands,15,On Promotion,232,0.0647,422.27,18.0,0,0
2025-03-27,818-144/NAVY,Nightstands,6,Off Promotion,317,0.0189,422.275,9.0,0,0
2025-03-27,818-144/NAVY,Nightstands,6,Off Promotion,317,0.0189,422.27,9.0,0,0
2025-03-28,818-144/NAVY,Nightstands,11,On Promotion,306,0.0359,422.275,14.0,0,0
2025-03-28,818-144/NAVY,Nightstands,11,On Promotion,306,0.0359,422.27,14.0,0,0
2025-03-29,818-144/NAVY,Nightstands,8,Off Promotion,395,0.0203,422.275,11.0,0,0
2025-03-29,818-144/NAVY,Nightstands,8,Off Promotion,395,0.0203,422.27,11.0,0,0
2025-03-30,818-144/NAVY,Nightstands,7,Off Promotion,451,0.0155,422.275,10.0,0,0
2025-03-30,818-144/NAVY,Nightstands,7,Off Promotion,451,0.0155,422.27,10.0,0,0
2025-03-31,818-144/NAVY,Nightstands,6,Off Promotion,322,0.0186,422.275,9.0,0,0
2025-03-31,818-144/NAVY,Nightstands,6,Off Promotion,322,0.0186,422.27,9.0,0,0
2025-04-01,818-144/NAVY,Nightstands,10,On Promotion,267,0.0375,422.275,13.0,0,0
2025-04-01,818-144/NAVY,Nightstands,10,On Promotion,267,0.0375,422.27,13.0,0,0
2025-04-02,818-144/NAVY,Nightstands,11,On Promotion,267,0.0412,422.275,14.0,0,0
2025-04-02,818-144/NAVY,Nightstands,11,On Promotion,267,0.0412,422.27,14.0,0,0
2025-04-03,818-144/NAVY,Nightstands,6,Off Promotion,349,0.0172,422.275,9.0,0,0
2025-04-03,818-144/NAVY,Nightstands,6,Off Promotion,349,0.0172,422.27,9.0,0,0
2025-04-04,818-144/NAVY,Nightstands,6,Off Promotion,233,0.0258,422.275,9.0,0,0
2025-04-04,818-144/NAVY,Nightstands,6,Off Promotion,233,0.0258,422.27,9.0,0,0
2025-04-05,818-144/NAVY,Nightstands,7,Off Promotion,420,0.0167,422.275,10.0,0,0
2025-04-05,818-144/NAVY,Nightstands,7,Off Promotion,420,0.0167,422.27,10.0,0,0
2025-04-06,818-144/NAVY,Nightstands,7,Off Promotion,458,0.0153,422.275,10.0,0,0
2025-04-06,818-144/NAVY,Nightstands,7,Off Promotion,458,0.0153,422.27,10.0,0,0
2025-04-07,818-144/NAVY,Nightstands,12,On Promotion,472,0.0254,422.275,15.0,0,0
2025-04-07,818-144/NAVY,Nightstands,12,On Promotion,472,0.0254,422.27,15.0,0,0
2025-04-08,818-144/NAVY,Nightstands,6,Off Promotion,339,0.0177,422.275,9.0,0,0
2025-04-08,818-144/NAVY,Nightstands,6,Off Promotion,339,0.0177,422.27,9.0,0,0
2025-04-09,818-144/NAVY,Nightstands,6,Off Promotion,379,0.0158,422.275,9.0,0,0
2025-04-09,818-144/NAVY,Nightstands,6,Off Promotion,379,0.0158,422.27,9.0,0,0
2025-04-10,818-144/NAVY,Nightstands,5,Off Promotion,281,0.0178,422.275,8.0,0,0
2025-04-10,818-144/NAVY,Nightstands,5,Off Promotion,281,0.0178,422.27,8.0,0,0
2025-04-11,818-144/NAVY,Nightstands,5,Off Promotion,219,0.0228,422.275,8.0,0,0
2025-04-11,818-144/NAVY,Nightstands,5,Off Promotion,219,0.0228,422.27,8.0,0,0
2025-04-12,818-144/NAVY,Nightstands,8,Off Promotion,431,0.0186,422.275,11.0,0,0
2025-04-12,818-144/NAVY,Nightstands,8,Off Promotion,431,0.0186,422.27,11.0,0,0
2025-04-13,818-144/NAVY,Nightstands,8,Off Promotion,386,0.0207,422.275,11.0,0,0
2025-04-13,818-144/NAVY,Nightstands,8,Off Promotion,386,0.0207,422.27,11.0,0,0
2025-04-14,818-144/NAVY,Nightstands,5,Off Promotion,220,0.0227,422.275,8.0,0,0
2025-04-14,818-144/NAVY,Nightstands,5,Off Promotion,220,0.0227,422.27,8.0,0,0
2025-04-15,818-144/NAVY,Nightstands,5,Off Promotion,294,0.017,422.275,8.0,0,0
2025-04-15,818-144/NAVY,Nightstands,5,Off Promotion,294,0.017,422.27,8.0,0,0
2025-04-16,818-144/NAVY,Nightstands,6,Off Promotion,336,0.0179,422.275,9.0,0,0
2025-04-16,818-144/NAVY,Nightstands,6,Off Promotion,336,0.0179,422.27,9.0,0,0
2025-04-17,818-144/NAVY,Nightstands,5,Off Promotion,268,0.0187,422.275,8.0,0,0
2025-04-17,818-144/NAVY,Nightstands,5,Off Promotion,268,0.0187,422.27,8.0,0,0
2025-04-18,818-144/NAVY,Nightstands,6,Off Promotion,338,0.0178,422.275,9.0,0,0
2025-04-18,818-144/NAVY,Nightstands,6,Off Promotion,338,0.0178,422.27,9.0,0,0
2025-04-19,818-144/NAVY,Nightstands,7,Off Promotion,359,0.0195,422.275,10.0,0,0
2025-04-19,818-144/NAVY,Nightstands,7,Off Promotion,359,0.0195,422.27,10.0,0,0
2025-04-20,818-144/NAVY,Nightstands,8,Off Promotion,431,0.0186,422.275,11.0,0,0
2025-04-20,818-144/NAVY,Nightstands,8,Off Promotion,431,0.0186,422.27,11.0,0,0
2025-04-21,818-144/NAVY,Nightstands,7,Off Promotion,207,0.0338,422.275,10.0,0,0
2025-04-21,818-144/NAVY,Nightstands,7,Off Promotion,207,0.0338,422.27,10.0,0,0
2025-04-22,818-144/NAVY,Nightstands,7,Off Promotion,369,0.019,422.275,10.0,0,0
2025-04-22,818-144/NAVY,Nightstands,7,Off Promotion,369,0.019,422.27,10.0,0,0
2025-04-23,818-144/NAVY,Nightstands,12,On Promotion,291,0.0412,422.275,15.0,0,0
2025-04-23,818-144/NAVY,Nightstands,12,On Promotion,291,0.0412,422.27,15.0,0,0
2025-04-24,818-144/NAVY,Nightstands,11,On Promotion,272,0.0404,422.275,14.0,0,0
2025-04-24,818-144/NAVY,Nightstands,11,On Promotion,272,0.0404,422.27,14.0,0,0
2025-04-25,818-144/NAVY,Nightstands,13,On Promotion,300,0.0433,422.275,16.0,0,0
2025-04-25,818-144/NAVY,Nightstands,13,On Promotion,300,0.0433,422.27,16.0,0,0
2025-04-26,818-144/NAVY,Nightstands,17,On Promotion,470,0.0362,422.275,20.0,0,0
2025-04-26,818-144/NAVY,Nightstands,17,On Promotion,470,0.0362,422.27,20.0,0,0
2025-04-27,818-144/NAVY,Nightstands,11,On Promotion,425,0.0259,422.275,14.0,0,0
2025-04-27,818-144/NAVY,Nightstands,11,On Promotion,425,0.0259,422.27,14.0,0,0
2025-04-28,818-144/NAVY,Nightstands,6,Off Promotion,240,0.025,422.275,9.0,0,0
2025-04-28,818-144/NAVY,Nightstands,6,Off Promotion,240,0.025,422.27,9.0,0,0
2025-04-29,818-144/NAVY,Nightstands,5,Off Promotion,316,0.0158,422.275,8.0,0,0
2025-04-29,818-144/NAVY,Nightstands,5,Off Promotion,316,0.0158,422.27,8.0,0,0
2025-04-30,818-144/NAVY,Nightstands,12,On Promotion,232,0.0517,422.275,15.0,0,1
2025-04-30,818-144/NAVY,Nightstands,12,On Promotion,232,0.0517,422.27,15.0,0,1
2025-05-01,818-144/NAVY,Nightstands,5,Off Promotion,302,0.0166,422.275,8.0,0,1
2025-05-01,818-144/NAVY,Nightstands,5,Off Promotion,302,0.0166,422.27,8.0,0,1
2025-05-02,818-144/NAVY,Nightstands,10,On Promotion,368,0.0272,422.275,13.0,0,1
2025-05-02,818-144/NAVY,Nightstands,10,On Promotion,368,0.0272,422.27,13.0,0,1
2025-05-03,818-144/NAVY,Nightstands,15,On Promotion,274,0.0547,422.275,18.0,0,1
2025-05-03,818-144/NAVY,Nightstands,15,On Promotion,274,0.0547,422.27,18.0,0,1
2025-05-04,818-144/NAVY,Nightstands,8,Off Promotion,424,0.0189,422.275,11.0,0,1
2025-05-04,818-144/NAVY,Nightstands,8,Off Promotion,424,0.0189,422.27,11.0,0,1
2025-05-05,818-144/NAVY,Nightstands,24,On Promotion,531,0.0452,422.275,27.0,0,1
2025-05-05,818-144/NAVY,Nightstands,24,On Promotion,531,0.0452,422.27,27.0,0,1
2025-05-06,818-144/NAVY,Nightstands,5,Off Promotion,323,0.0155,422.275,8.0,0,1
2025-05-06,818-144/NAVY,Nightstands,5,Off Promotion,323,0.0155,422.27,8.0,0,1
2025-05-07,818-144/NAVY,Nightstands,11,On Promotion,266,0.0414,422.275,14.0,1,0
2025-05-07,818-144/NAVY,Nightstands,11,On Promotion,266,0.0414,422.27,14.0,1,0
2025-05-08,818-144/NAVY,Nightstands,6,Off Promotion,193,0.0311,422.275,9.0,0,0
2025-05-08,818-144/NAVY,Nightstands,6,Off Promotion,193,0.0311,422.27,9.0,0,0
2025-05-09,818-144/NAVY,Nightstands,12,On Promotion,247,0.0486,422.275,15.0,0,0
2025-05-09,818-144/NAVY,Nightstands,12,On Promotion,247,0.0486,422.27,15.0,0,0
2025-05-10,818-144/NAVY,Nightstands,13,On Promotion,386,0.0337,422.275,16.0,0,0
2025-05-10,818-144/NAVY,Nightstands,13,On Promotion,386,0.0337,422.27,16.0,0,0
2025-05-11,818-144/NAVY,Nightstands,8,Off Promotion,341,0.0235,422.275,11.0,0,0
2025-05-11,818-144/NAVY,Nightstands,8,Off Promotion,341,0.0235,422.27,11.0,0,0
2025-05-12,818-144/NAVY,Nightstands,10,On Promotion,278,0.036,422.275,13.0,0,0
2025-05-12,818-144/NAVY,Nightstands,10,On Promotion,278,0.036,422.27,13.0,0,0
2025-05-13,818-144/NAVY,Nightstands,6,Off Promotion,264,0.0227,422.275,9.0,0,0
2025-05-13,818-144/NAVY,Nightstands,6,Off Promotion,264,0.0227,422.27,9.0,0,0
2025-05-14,818-144/NAVY,Nightstands,7,Off Promotion,377,0.0186,422.275,10.0,0,0
2025-05-14,818-144/NAVY,Nightstands,7,Off Promotion,377,0.0186,422.27,10.0,0,0
2025-05-15,818-144/NAVY,Nightstands,5,Off Promotion,296,0.0169,422.275,8.0,0,0
2025-05-15,818-144/NAVY,Nightstands,5,Off Promotion,296,0.0169,422.27,8.0,0,0
2025-05-16,818-144/NAVY,Nightstands,12,On Promotion,425,0.0282,422.275,15.0,0,0
2025-05-16,818-144/NAVY,Nightstands,12,On Promotion,425,0.0282,422.27,15.0,0,0
2025-05-17,818-144/NAVY,Nightstands,9,Off Promotion,312,0.0288,422.275,12.0,0,0
2025-05-17,818-144/NAVY,Nightstands,9,Off Promotion,312,0.0288,422.27,12.0,0,0
2025-05-18,818-144/NAVY,Nightstands,9,Off Promotion,417,0.0216,422.275,12.0,0,0
2025-05-18,818-144/NAVY,Nightstands,9,Off Promotion,417,0.0216,422.27,12.0,0,0
2025-05-19,818-144/NAVY,Nightstands,6,Off Promotion,277,0.0217,422.275,9.0,0,0
2025-05-19,818-144/NAVY,Nightstands,6,Off Promotion,277,0.0217,422.27,9.0,0,0
2025-05-20,818-144/NAVY,Nightstands,5,Off Promotion,252,0.0198,422.275,8.0,0,0
2025-05-20,818-144/NAVY,Nightstands,5,Off Promotion,252,0.0198,422.27,8.0,0,0
2025-05-21,818-144/NAVY,Nightstands,12,On Promotion,220,0.0545,422.275,15.0,0,0
2025-05-21,818-144/NAVY,Nightstands,12,On Promotion,220,0.0545,422.27,15.0,0,0
2025-05-22,818-144/NAVY,Nightstands,7,Off Promotion,246,0.0285,422.275,10.0,0,0
2025-05-22,818-144/NAVY,Nightstands,7,Off Promotion,246,0.0285,422.27,10.0,0,0
2025-05-23,818-144/NAVY,Nightstands,7,Off Promotion,290,0.0241,422.275,10.0,0,1
2025-05-23,818-144/NAVY,Nightstands,7,Off Promotion,290,0.0241,422.27,10.0,0,1
2025-05-24,818-144/NAVY,Nightstands,16,On Promotion,446,0.0359,422.275,19.0,0,1
2025-05-24,818-144/NAVY,Nightstands,16,On Promotion,446,0.0359,422.27,19.0,0,1
2025-05-25,818-144/NAVY,Nightstands,6,Off Promotion,346,0.0173,422.275,9.0,0,1
2025-05-25,818-144/NAVY,Nightstands,6,Off Promotion,346,0.0173,422.27,9.0,0,1
2025-05-26,818-144/NAVY,Nightstands,13,On Promotion,264,0.0492,422.275,16.0,0,1
2025-05-26,818-144/NAVY,Nightstands,13,On Promotion,264,0.0492,422.27,16.0,0,1
2025-05-27,818-144/NAVY,Nightstands,9,On Promotion,286,0.0315,422.275,12.0,0,1
2025-05-27,818-144/NAVY,Nightstands,9,On Promotion,286,0.0315,422.27,12.0,0,1
2025-05-28,818-144/NAVY,Nightstands,7,Off Promotion,266,0.0263,422.275,10.0,0,1
2025-05-28,818-144/NAVY,Nightstands,7,Off Promotion,266,0.0263,422.27,10.0,0,1
2025-05-29,818-144/NAVY,Nightstands,7,Off Promotion,295,0.0237,422.275,10.0,0,1
2025-05-29,818-144/NAVY,Nightstands,7,Off Promotion,295,0.0237,422.27,10.0,0,1
2025-05-30,818-144/NAVY,Nightstands,22,On Promotion,608,0.0362,422.275,25.0,1,0
2025-05-30,818-144/NAVY,Nightstands,22,On Promotion,608,0.0362,422.27,25.0,1,0
2025-05-31,818-144/NAVY,Nightstands,13,On Promotion,429,0.0303,422.275,16.0,0,0
2025-05-31,818-144/NAVY,Nightstands,13,On Promotion,429,0.0303,422.27,16.0,0,0
2025-06-01,818-144/NAVY,Nightstands,8,Off Promotion,381,0.021,422.275,11.0,0,0
2025-06-01,818-144/NAVY,Nightstands,8,Off Promotion,381,0.021,422.27,11.0,0,0
2025-06-02,818-144/NAVY,Nightstands,6,Off Promotion,257,0.0233,422.275,9.0,0,0
2025-06-02,818-144/NAVY,Nightstands,6,Off Promotion,257,0.0233,422.27,9.0,0,0
2025-06-03,818-144/NAVY,Nightstands,6,Off Promotion,291,0.0206,422.275,9.0,0,0
2025-06-03,818-144/NAVY,Nightstands,6,Off Promotion,291,0.0206,422.27,9.0,0,0
2025-06-04,818-144/NAVY,Nightstands,8,Off Promotion,274,0.0292,422.275,11.0,0,0
2025-06-04,818-144/NAVY,Nightstands,8,Off Promotion,274,0.0292,422.27,11.0,0,0
2025-06-05,818-144/NAVY,Nightstands,6,Off Promotion,311,0.0193,422.275,9.0,0,0
2025-06-05,818-144/NAVY,Nightstands,6,Off Promotion,311,0.0193,422.27,9.0,0,0
2025-06-06,818-144/NAVY,Nightstands,6,Off Promotion,336,0.0179,422.275,9.0,0,0
2025-06-06,818-144/NAVY,Nightstands,6,Off Promotion,336,0.0179,422.27,9.0,0,0
2025-06-07,818-144/NAVY,Nightstands,9,Off Promotion,407,0.0221,422.275,12.0,0,1
2025-06-07,818-144/NAVY,Nightstands,9,Off Promotion,407,0.0221,422.27,12.0,0,1
2025-06-08,818-144/NAVY,Nightstands,7,Off Promotion,322,0.0217,422.275,10.0,0,1
2025-06-08,818-144/NAVY,Nightstands,7,Off Promotion,322,0.0217,422.27,10.0,0,1
2025-06-09,818-144/NAVY,Nightstands,6,Off Promotion,329,0.0182,422.275,9.0,0,1
2025-06-09,818-144/NAVY,Nightstands,6,Off Promotion,329,0.0182,422.27,9.0,0,1
2025-06-10,818-144/NAVY,Nightstands,14,On Promotion,307,0.0456,422.275,17.0,0,1
2025-06-10,818-144/NAVY,Nightstands,14,On Promotion,307,0.0456,422.27,17.0,0,1
2025-06-11,818-144/NAVY,Nightstands,14,On Promotion,262,0.0534,422.275,17.0,0,1
2025-06-11,818-144/NAVY,Nightstands,14,On Promotion,262,0.0534,422.27,17.0,0,1
2025-06-12,818-144/NAVY,Nightstands,7,Off Promotion,298,0.0235,422.275,10.0,0,1
2025-06-12,818-144/NAVY,Nightstands,7,Off Promotion,298,0.0235,422.27,10.0,0,1
2025-06-13,818-144/NAVY,Nightstands,29,On Promotion,975,0.0297,422.275,32.0,0,1
2025-06-13,818-144/NAVY,Nightstands,29,On Promotion,975,0.0297,422.27,32.0,0,1
2025-06-14,818-144/NAVY,Nightstands,8,Off Promotion,368,0.0217,422.275,11.0,1,0
2025-06-14,818-144/NAVY,Nightstands,8,Off Promotion,368,0.0217,422.27,11.0,1,0
2025-06-15,818-144/NAVY,Nightstands,8,Off Promotion,435,0.0184,422.275,11.0,0,0
2025-06-15,818-144/NAVY,Nightstands,8,Off Promotion,435,0.0184,422.27,11.0,0,0
2025-06-16,818-144/NAVY,Nightstands,6,Off Promotion,321,0.0187,422.275,9.0,0,0
2025-06-16,818-144/NAVY,Nightstands,6,Off Promotion,321,0.0187,422.27,9.0,0,0
2025-06-17,818-144/NAVY,Nightstands,6,Off Promotion,186,0.0323,422.275,9.0,0,0
2025-06-17,818-144/NAVY,Nightstands,6,Off Promotion,186,0.0323,422.27,9.0,0,0
2025-06-18,818-144/NAVY,Nightstands,7,Off Promotion,373,0.0188,422.275,10.0,0,0
2025-06-18,818-144/NAVY,Nightstands,7,Off Promotion,373,0.0188,422.27,10.0,0,0
2025-06-19,818-144/NAVY,Nightstands,5,Off Promotion,312,0.016,422.275,8.0,0,0
2025-06-19,818-144/NAVY,Nightstands,5,Off Promotion,312,0.016,422.27,8.0,0,0
2025-06-20,818-144/NAVY,Nightstands,11,On Promotion,245,0.0449,422.275,14.0,0,0
2025-06-20,818-144/NAVY,Nightstands,11,On Promotion,245,0.0449,422.27,14.0,0,0
2025-06-21,818-144/NAVY,Nightstands,8,Off Promotion,427,0.0187,422.275,11.0,0,0
2025-06-21,818-144/NAVY,Nightstands,8,Off Promotion,427,0.0187,422.27,11.0,0,0
2025-06-22,818-144/NAVY,Nightstands,8,Off Promotion,323,0.0248,422.275,11.0,0,0
2025-06-22,818-144/NAVY,Nightstands,8,Off Promotion,323,0.0248,422.27,11.0,0,0
2025-06-23,818-144/NAVY,Nightstands,6,Off Promotion,317,0.0189,422.275,9.0,0,0
2025-06-23,818-144/NAVY,Nightstands,6,Off Promotion,317,0.0189,422.27,9.0,0,0
2025-06-24,818-144/NAVY,Nightstands,6,Off Promotion,260,0.0231,422.275,9.0,0,0
2025-06-24,818-144/NAVY,Nightstands,6,Off Promotion,260,0.0231,422.27,9.0,0,0
2025-06-25,818-144/NAVY,Nightstands,6,Off Promotion,215,0.0279,422.275,9.0,0,0
2025-06-25,818-144/NAVY,Nightstands,6,Off Promotion,215,0.0279,422.27,9.0,0,0
