,Date,sku_id,category,units sold,promotions,customers_visits,conversion_rate,unit_price,stock_in_hand,is_holiday,is_week_before_holiday
21772,2024-08-26,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,388,0.0206,396.15,13.0,0,1
21773,2024-08-27,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,243,0.0329,396.15,13.0,0,1
21774,2024-08-28,905-029/0886-91/MINERAL,Dining Chairs,7,Off Promotion,413,0.0169,396.15,12.0,0,1
21775,2024-08-29,905-029/0886-91/MINERAL,Dining Chairs,11,Off Promotion,326,0.0337,396.15,16.0,0,1
21776,2024-08-30,905-029/0886-91/MINERAL,Dining Chairs,17,On Promotion,339,0.0501,396.15,22.0,0,1
21777,2024-08-31,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,359,0.0223,396.15,13.0,0,1
21778,2024-09-01,905-029/0886-91/MINERAL,Dining Chairs,6,Off Promotion,200,0.03,396.15,11.0,0,1
21779,2024-09-02,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,296,0.027,396.15,13.0,1,0
21780,2024-09-03,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,248,0.0323,396.15,13.0,0,0
21781,2024-09-04,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,301,0.0266,396.15,13.0,0,0
21782,2024-09-05,905-029/0886-91/MINERAL,Dining Chairs,22,On Promotion,348,0.0632,396.15,27.0,0,0
21783,2024-09-06,905-029/0886-91/MINERAL,Dining Chairs,12,Off Promotion,446,0.0269,396.15,17.0,0,0
21784,2024-09-07,905-029/0886-91/MINERAL,Dining Chairs,17,Off Promotion,626,0.0272,396.15,22.0,0,0
21785,2024-09-08,905-029/0886-91/MINERAL,Dining Chairs,9,Off Promotion,246,0.0366,396.15,14.0,0,0
21786,2024-09-09,905-029/0886-91/MINERAL,Dining Chairs,14,On Promotion,352,0.0398,396.15,19.0,0,0
21787,2024-09-10,905-029/0886-91/MINERAL,Dining Chairs,18,On Promotion,309,0.0583,396.15,23.0,0,0
21788,2024-09-11,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,323,0.0248,396.15,13.0,0,0
21789,2024-09-12,905-029/0886-91/MINERAL,Dining Chairs,11,Off Promotion,290,0.0379,396.15,16.0,0,0
21790,2024-09-13,905-029/0886-91/MINERAL,Dining Chairs,24,On Promotion,310,0.0774,396.15,29.0,0,0
21791,2024-09-14,905-029/0886-91/MINERAL,Dining Chairs,18,On Promotion,410,0.0439,396.15,23.0,0,0
21792,2024-09-15,905-029/0886-91/MINERAL,Dining Chairs,7,Off Promotion,254,0.0276,396.15,12.0,0,0
21793,2024-09-16,905-029/0886-91/MINERAL,Dining Chairs,9,Off Promotion,289,0.0311,396.15,14.0,0,0
21794,2024-09-17,905-029/0886-91/MINERAL,Dining Chairs,7,Off Promotion,301,0.0233,396.15,12.0,0,0
21795,2024-09-18,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,277,0.0289,396.15,13.0,0,0
21796,2024-09-19,905-029/0886-91/MINERAL,Dining Chairs,9,Off Promotion,477,0.0189,396.15,14.0,0,0
21797,2024-09-20,905-029/0886-91/MINERAL,Dining Chairs,18,On Promotion,428,0.0421,396.15,23.0,0,0
21798,2024-09-21,905-029/0886-91/MINERAL,Dining Chairs,6,Off Promotion,320,0.0188,396.15,11.0,0,0
21799,2024-09-22,905-029/0886-91/MINERAL,Dining Chairs,9,Off Promotion,307,0.0293,396.15,14.0,0,0
21800,2024-09-23,905-029/0886-91/MINERAL,Dining Chairs,7,Off Promotion,238,0.0294,396.15,12.0,0,0
21801,2024-09-24,905-029/0886-91/MINERAL,Dining Chairs,9,Off Promotion,285,0.0316,396.15,14.0,0,0
21802,2024-09-25,905-029/0886-91/MINERAL,Dining Chairs,10,Off Promotion,306,0.0327,396.15,15.0,0,0
21803,2024-09-26,905-029/0886-91/MINERAL,Dining Chairs,9,Off Promotion,409,0.022,396.15,14.0,0,0
21804,2024-09-27,905-029/0886-91/MINERAL,Dining Chairs,11,Off Promotion,411,0.0268,396.15,16.0,0,0
21805,2024-09-28,905-029/0886-91/MINERAL,Dining Chairs,18,On Promotion,370,0.0486,396.15,23.0,0,0
21806,2024-09-29,905-029/0886-91/MINERAL,Dining Chairs,19,On Promotion,299,0.0635,396.15,24.0,0,0
21807,2024-09-30,905-029/0886-91/MINERAL,Dining Chairs,7,Off Promotion,318,0.022,396.15,12.0,0,0
21808,2024-10-01,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,231,0.0346,396.15,13.0,0,0
21809,2024-10-02,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,319,0.0251,396.15,13.0,0,0
21810,2024-10-03,905-029/0886-91/MINERAL,Dining Chairs,10,Off Promotion,498,0.0201,396.15,15.0,0,0
21811,2024-10-04,905-029/0886-91/MINERAL,Dining Chairs,20,On Promotion,511,0.0391,396.15,25.0,0,0
21812,2024-10-05,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,354,0.0226,396.15,13.0,0,0
21813,2024-10-06,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,231,0.0346,396.15,13.0,0,0
21814,2024-10-07,905-029/0886-91/MINERAL,Dining Chairs,9,Off Promotion,307,0.0293,396.15,14.0,0,1
21815,2024-10-08,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,311,0.0257,396.15,13.0,0,1
21816,2024-10-09,905-029/0886-91/MINERAL,Dining Chairs,9,Off Promotion,365,0.0247,396.15,14.0,0,1
21817,2024-10-10,905-029/0886-91/MINERAL,Dining Chairs,12,Off Promotion,461,0.026,396.15,17.0,0,1
21818,2024-10-11,905-029/0886-91/MINERAL,Dining Chairs,17,On Promotion,415,0.041,396.15,22.0,0,1
21819,2024-10-12,905-029/0886-91/MINERAL,Dining Chairs,30,On Promotion,641,0.0468,396.15,35.0,0,1
21820,2024-10-13,905-029/0886-91/MINERAL,Dining Chairs,7,Off Promotion,327,0.0214,396.15,12.0,0,1
21821,2024-10-14,905-029/0886-91/MINERAL,Dining Chairs,7,Off Promotion,326,0.0215,396.15,12.0,1,0
21822,2024-10-15,905-029/0886-91/MINERAL,Dining Chairs,19,On Promotion,253,0.0751,396.15,24.0,0,0
21823,2024-10-16,905-029/0886-91/MINERAL,Dining Chairs,7,Off Promotion,333,0.021,396.15,12.0,0,0
21824,2024-10-17,905-029/0886-91/MINERAL,Dining Chairs,10,Off Promotion,454,0.022,396.15,15.0,0,0
21825,2024-10-18,905-029/0886-91/MINERAL,Dining Chairs,17,On Promotion,404,0.0421,396.15,22.0,0,0
21826,2024-10-19,905-029/0886-91/MINERAL,Dining Chairs,9,Off Promotion,367,0.0245,396.15,14.0,0,0
21827,2024-10-20,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,316,0.0253,396.15,13.0,0,0
21828,2024-10-21,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,312,0.0256,396.15,13.0,0,0
21829,2024-10-22,905-029/0886-91/MINERAL,Dining Chairs,17,On Promotion,395,0.043,396.15,22.0,0,0
21830,2024-10-23,905-029/0886-91/MINERAL,Dining Chairs,18,On Promotion,256,0.0703,396.15,23.0,0,0
21831,2024-10-24,905-029/0886-91/MINERAL,Dining Chairs,11,Off Promotion,305,0.0361,396.15,16.0,0,0
21832,2024-10-25,905-029/0886-91/MINERAL,Dining Chairs,10,Off Promotion,303,0.033,396.15,15.0,0,0
21833,2024-10-26,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,324,0.0247,396.15,13.0,0,0
21834,2024-10-27,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,310,0.0258,396.15,13.0,0,0
21835,2024-10-28,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,336,0.0238,396.15,13.0,0,0
21836,2024-10-29,905-029/0886-91/MINERAL,Dining Chairs,9,Off Promotion,284,0.0317,396.15,14.0,0,0
21837,2024-10-30,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,335,0.0239,396.15,13.0,0,0
21838,2024-10-31,905-029/0886-91/MINERAL,Dining Chairs,10,Off Promotion,348,0.0287,396.15,15.0,0,0
21839,2024-11-01,905-029/0886-91/MINERAL,Dining Chairs,12,Off Promotion,396,0.0303,396.15,17.0,0,0
21840,2024-11-02,905-029/0886-91/MINERAL,Dining Chairs,10,Off Promotion,261,0.0383,396.15,15.0,0,0
21841,2024-11-03,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,313,0.0256,396.15,13.0,0,0
21842,2024-11-04,905-029/0886-91/MINERAL,Dining Chairs,7,Off Promotion,283,0.0247,396.15,12.0,0,1
21843,2024-11-05,905-029/0886-91/MINERAL,Dining Chairs,13,On Promotion,314,0.0414,396.15,18.0,0,1
21844,2024-11-06,905-029/0886-91/MINERAL,Dining Chairs,9,Off Promotion,340,0.0265,396.15,14.0,0,1
21845,2024-11-07,905-029/0886-91/MINERAL,Dining Chairs,11,Off Promotion,361,0.0305,396.15,16.0,0,1
21846,2024-11-08,905-029/0886-91/MINERAL,Dining Chairs,9,Off Promotion,443,0.0203,396.15,14.0,0,1
21847,2024-11-09,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,356,0.0225,396.15,13.0,0,1
21848,2024-11-10,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,297,0.0269,396.15,13.0,0,1
21849,2024-11-11,905-029/0886-91/MINERAL,Dining Chairs,24,On Promotion,462,0.0519,396.15,29.0,1,0
21850,2024-11-12,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,266,0.0301,396.15,13.0,0,0
21851,2024-11-13,905-029/0886-91/MINERAL,Dining Chairs,14,On Promotion,361,0.0388,396.15,19.0,0,0
21852,2024-11-14,905-029/0886-91/MINERAL,Dining Chairs,25,On Promotion,319,0.0784,396.15,30.0,0,0
21853,2024-11-15,905-029/0886-91/MINERAL,Dining Chairs,11,Off Promotion,350,0.0314,396.15,16.0,0,0
21854,2024-11-16,905-029/0886-91/MINERAL,Dining Chairs,20,On Promotion,264,0.0758,396.15,25.0,0,0
21855,2024-11-17,905-029/0886-91/MINERAL,Dining Chairs,9,Off Promotion,213,0.0423,396.15,14.0,0,0
21856,2024-11-18,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,261,0.0307,396.15,13.0,0,0
21857,2024-11-19,905-029/0886-91/MINERAL,Dining Chairs,9,Off Promotion,332,0.0271,396.15,14.0,0,0
21858,2024-11-20,905-029/0886-91/MINERAL,Dining Chairs,19,On Promotion,281,0.0676,396.15,24.0,0,0
21859,2024-11-21,905-029/0886-91/MINERAL,Dining Chairs,7,Off Promotion,292,0.024,396.15,12.0,0,1
21860,2024-11-22,905-029/0886-91/MINERAL,Dining Chairs,16,On Promotion,419,0.0382,396.15,21.0,0,1
21861,2024-11-23,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,243,0.0329,396.15,13.0,0,1
21862,2024-11-24,905-029/0886-91/MINERAL,Dining Chairs,7,Off Promotion,333,0.021,396.15,12.0,0,1
21863,2024-11-25,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,356,0.0225,396.15,13.0,0,1
21864,2024-11-26,905-029/0886-91/MINERAL,Dining Chairs,18,Off Promotion,731,0.0246,396.15,23.0,0,1
21865,2024-11-27,905-029/0886-91/MINERAL,Dining Chairs,7,Off Promotion,204,0.0343,396.15,12.0,0,1
21866,2024-11-28,905-029/0886-91/MINERAL,Dining Chairs,10,Off Promotion,374,0.0267,396.15,15.0,1,0
21867,2024-11-29,905-029/0886-91/MINERAL,Dining Chairs,11,Off Promotion,423,0.026,396.15,16.0,0,0
21868,2024-11-30,905-029/0886-91/MINERAL,Dining Chairs,20,On Promotion,279,0.0717,396.15,25.0,0,0
21869,2024-12-01,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,302,0.0265,396.15,13.0,0,0
21870,2024-12-02,905-029/0886-91/MINERAL,Dining Chairs,7,Off Promotion,356,0.0197,396.15,12.0,0,0
21871,2024-12-03,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,295,0.0271,396.15,13.0,0,0
21872,2024-12-04,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,328,0.0244,396.15,13.0,0,0
21873,2024-12-05,905-029/0886-91/MINERAL,Dining Chairs,10,Off Promotion,470,0.0213,396.15,15.0,0,0
21874,2024-12-06,905-029/0886-91/MINERAL,Dining Chairs,9,Off Promotion,348,0.0259,396.15,14.0,0,0
21875,2024-12-07,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,357,0.0224,396.15,13.0,0,0
21876,2024-12-08,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,280,0.0286,396.15,13.0,0,0
21877,2024-12-09,905-029/0886-91/MINERAL,Dining Chairs,17,On Promotion,418,0.0407,396.15,22.0,0,0
21878,2024-12-10,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,337,0.0237,396.15,13.0,0,0
21879,2024-12-11,905-029/0886-91/MINERAL,Dining Chairs,9,Off Promotion,245,0.0367,396.15,14.0,0,0
21880,2024-12-12,905-029/0886-91/MINERAL,Dining Chairs,22,On Promotion,469,0.0469,396.15,27.0,0,0
21881,2024-12-13,905-029/0886-91/MINERAL,Dining Chairs,25,On Promotion,354,0.0706,396.15,30.0,0,0
21882,2024-12-14,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,333,0.024,396.15,13.0,0,0
21883,2024-12-15,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,357,0.0224,396.15,13.0,0,0
21884,2024-12-16,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,337,0.0237,396.15,13.0,0,0
21885,2024-12-17,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,265,0.0302,396.15,13.0,0,0
21886,2024-12-18,905-029/0886-91/MINERAL,Dining Chairs,18,On Promotion,433,0.0416,396.15,23.0,0,1
21887,2024-12-19,905-029/0886-91/MINERAL,Dining Chairs,10,Off Promotion,418,0.0239,396.15,15.0,0,1
21888,2024-12-20,905-029/0886-91/MINERAL,Dining Chairs,15,On Promotion,409,0.0367,396.15,20.0,0,1
21889,2024-12-21,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,333,0.024,396.15,13.0,0,1
21890,2024-12-22,905-029/0886-91/MINERAL,Dining Chairs,13,On Promotion,377,0.0345,396.15,18.0,0,1
21891,2024-12-23,905-029/0886-91/MINERAL,Dining Chairs,7,Off Promotion,354,0.0198,396.15,12.0,0,1
21892,2024-12-24,905-029/0886-91/MINERAL,Dining Chairs,18,On Promotion,325,0.0554,396.15,23.0,0,1
21893,2024-12-25,905-029/0886-91/MINERAL,Dining Chairs,53,On Promotion,696,0.0761,396.15,58.0,1,0
21894,2024-12-26,905-029/0886-91/MINERAL,Dining Chairs,19,On Promotion,420,0.0452,396.15,24.0,0,0
21895,2024-12-27,905-029/0886-91/MINERAL,Dining Chairs,11,Off Promotion,429,0.0256,396.15,16.0,0,0
21896,2024-12-28,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,286,0.028,396.15,13.0,0,0
21897,2024-12-29,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,254,0.0315,396.15,13.0,0,0
21898,2024-12-30,905-029/0886-91/MINERAL,Dining Chairs,8,Off Promotion,274,0.0292,396.15,13.0,0,0
21899,2024-12-31,905-029/0886-91/MINERAL,Dining Chairs,13,On Promotion,328,0.0396,396.15,18.0,0,0
21900,2023-01-01,905-075/GL0999-061/MINERAL,Dining Tables,54,On Promotion,841,0.0642,401.38,743.0,0,1
21901,2023-01-02,905-075/GL0999-061/MINERAL,Dining Tables,15,Off Promotion,291,0.0515,401.38,689.0,1,0
21902,2023-01-03,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,398,0.0276,401.38,674.0,0,0
21903,2023-01-04,905-075/GL0999-061/MINERAL,Dining Tables,17,Off Promotion,515,0.033,401.38,663.0,0,0
21904,2023-01-05,905-075/GL0999-061/MINERAL,Dining Tables,29,On Promotion,322,0.0901,401.38,646.0,0,0
21905,2023-01-06,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,223,0.0493,401.38,617.0,0,0
21906,2023-01-07,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,346,0.0318,401.38,606.0,0,0
21907,2023-01-08,905-075/GL0999-061/MINERAL,Dining Tables,21,On Promotion,236,0.089,401.38,595.0,0,0
21908,2023-01-09,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,334,0.0359,401.38,574.0,0,1
21909,2023-01-10,905-075/GL0999-061/MINERAL,Dining Tables,24,On Promotion,259,0.0927,401.38,562.0,0,1
21910,2023-01-11,905-075/GL0999-061/MINERAL,Dining Tables,29,On Promotion,472,0.0614,401.38,538.0,0,1
21911,2023-01-12,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,305,0.0393,401.38,509.0,0,1
21912,2023-01-13,905-075/GL0999-061/MINERAL,Dining Tables,20,On Promotion,285,0.0702,401.38,497.0,0,1
21913,2023-01-14,905-075/GL0999-061/MINERAL,Dining Tables,13,Off Promotion,312,0.0417,401.38,477.0,0,1
21914,2023-01-15,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,297,0.0337,401.38,464.0,0,1
21915,2023-01-16,905-075/GL0999-061/MINERAL,Dining Tables,26,On Promotion,213,0.1221,401.38,454.0,1,0
21916,2023-01-17,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,291,0.0378,401.38,428.0,0,0
21917,2023-01-18,905-075/GL0999-061/MINERAL,Dining Tables,14,Off Promotion,304,0.0461,401.38,417.0,0,0
21918,2023-01-19,905-075/GL0999-061/MINERAL,Dining Tables,15,Off Promotion,342,0.0439,401.38,403.0,0,0
21919,2023-01-20,905-075/GL0999-061/MINERAL,Dining Tables,42,On Promotion,543,0.0773,401.38,388.0,0,0
21920,2023-01-21,905-075/GL0999-061/MINERAL,Dining Tables,9,Off Promotion,254,0.0354,401.38,346.0,0,0
21921,2023-01-22,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,383,0.0287,401.38,337.0,0,0
21922,2023-01-23,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,295,0.0373,401.38,326.0,0,0
21923,2023-01-24,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,232,0.0517,401.38,315.0,0,0
21924,2023-01-25,905-075/GL0999-061/MINERAL,Dining Tables,26,On Promotion,384,0.0677,401.38,303.0,0,0
21925,2023-01-26,905-075/GL0999-061/MINERAL,Dining Tables,29,On Promotion,378,0.0767,401.38,277.0,0,0
21926,2023-01-27,905-075/GL0999-061/MINERAL,Dining Tables,26,On Promotion,302,0.0861,401.38,248.0,0,0
21927,2023-01-28,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,315,0.0349,401.38,222.0,0,0
21928,2023-01-29,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,287,0.0418,401.38,211.0,0,0
21929,2023-01-30,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,241,0.0456,401.38,199.0,0,0
21930,2023-01-31,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,259,0.0386,401.38,188.0,0,0
21931,2023-02-01,905-075/GL0999-061/MINERAL,Dining Tables,17,Off Promotion,396,0.0429,401.38,178.0,0,0
21932,2023-02-02,905-075/GL0999-061/MINERAL,Dining Tables,28,On Promotion,477,0.0587,401.38,161.0,0,0
21933,2023-02-03,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,224,0.0536,401.38,133.0,0,0
21934,2023-02-04,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,296,0.0405,401.38,121.0,0,0
21935,2023-02-05,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,197,0.0609,401.38,109.0,0,0
21936,2023-02-06,905-075/GL0999-061/MINERAL,Dining Tables,13,Off Promotion,218,0.0596,401.38,97.0,0,0
21937,2023-02-07,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,212,0.0519,401.38,84.0,0,0
21938,2023-02-08,905-075/GL0999-061/MINERAL,Dining Tables,14,Off Promotion,417,0.0336,401.38,73.0,0,0
21939,2023-02-09,905-075/GL0999-061/MINERAL,Dining Tables,15,Off Promotion,455,0.033,401.38,59.0,0,0
21940,2023-02-10,905-075/GL0999-061/MINERAL,Dining Tables,13,Off Promotion,341,0.0381,401.38,44.0,0,0
21941,2023-02-11,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,318,0.0377,401.38,31.0,0,0
21942,2023-02-12,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,296,0.0372,401.38,19.0,0,0
21943,2023-02-13,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,311,0.0354,401.38,16.0,0,1
21944,2023-02-14,905-075/GL0999-061/MINERAL,Dining Tables,23,On Promotion,257,0.0895,401.38,28.0,0,1
21945,2023-02-15,905-075/GL0999-061/MINERAL,Dining Tables,13,Off Promotion,387,0.0336,401.38,18.0,0,1
21946,2023-02-16,905-075/GL0999-061/MINERAL,Dining Tables,13,Off Promotion,341,0.0381,401.38,18.0,0,1
21947,2023-02-17,905-075/GL0999-061/MINERAL,Dining Tables,46,On Promotion,435,0.1057,401.38,51.0,0,1
21948,2023-02-18,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,351,0.0342,401.38,17.0,0,1
21949,2023-02-19,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,271,0.0406,401.38,16.0,0,1
21950,2023-02-20,905-075/GL0999-061/MINERAL,Dining Tables,23,On Promotion,234,0.0983,401.38,28.0,1,0
21951,2023-02-21,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,304,0.0329,401.38,15.0,0,0
21952,2023-02-22,905-075/GL0999-061/MINERAL,Dining Tables,24,On Promotion,266,0.0902,401.38,29.0,0,0
21953,2023-02-23,905-075/GL0999-061/MINERAL,Dining Tables,16,Off Promotion,443,0.0361,401.38,21.0,0,0
21954,2023-02-24,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,294,0.0408,401.38,17.0,0,0
21955,2023-02-25,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,280,0.0429,401.38,17.0,0,0
21956,2023-02-26,905-075/GL0999-061/MINERAL,Dining Tables,9,Off Promotion,241,0.0373,401.38,14.0,0,0
21957,2023-02-27,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,371,0.0323,401.38,17.0,0,0
21958,2023-02-28,905-075/GL0999-061/MINERAL,Dining Tables,9,Off Promotion,305,0.0295,401.38,14.0,0,0
21959,2023-03-01,905-075/GL0999-061/MINERAL,Dining Tables,24,On Promotion,378,0.0635,401.38,29.0,0,0
21960,2023-03-02,905-075/GL0999-061/MINERAL,Dining Tables,14,Off Promotion,386,0.0363,401.38,19.0,0,0
21961,2023-03-03,905-075/GL0999-061/MINERAL,Dining Tables,14,Off Promotion,320,0.0438,401.38,19.0,0,0
21962,2023-03-04,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,310,0.0323,401.38,15.0,0,0
21963,2023-03-05,905-075/GL0999-061/MINERAL,Dining Tables,23,On Promotion,284,0.081,401.38,28.0,0,0
21964,2023-03-06,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,290,0.0345,401.38,15.0,0,0
21965,2023-03-07,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,267,0.0449,401.38,17.0,0,0
21966,2023-03-08,905-075/GL0999-061/MINERAL,Dining Tables,16,Off Promotion,296,0.0541,401.38,21.0,0,0
21967,2023-03-09,905-075/GL0999-061/MINERAL,Dining Tables,23,On Promotion,270,0.0852,401.38,28.0,0,0
21968,2023-03-10,905-075/GL0999-061/MINERAL,Dining Tables,9,Off Promotion,242,0.0372,401.38,14.0,0,0
21969,2023-03-11,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,336,0.0357,401.38,17.0,0,0
21970,2023-03-12,905-075/GL0999-061/MINERAL,Dining Tables,13,Off Promotion,320,0.0406,401.38,18.0,0,0
21971,2023-03-13,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,415,0.0289,401.38,17.0,0,0
21972,2023-03-14,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,253,0.0395,401.38,15.0,0,0
21973,2023-03-15,905-075/GL0999-061/MINERAL,Dining Tables,36,On Promotion,346,0.104,401.38,41.0,0,0
21974,2023-03-16,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,250,0.04,401.38,15.0,0,0
21975,2023-03-17,905-075/GL0999-061/MINERAL,Dining Tables,18,On Promotion,356,0.0506,401.38,23.0,0,0
21976,2023-03-18,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,184,0.0543,401.38,15.0,0,0
21977,2023-03-19,905-075/GL0999-061/MINERAL,Dining Tables,23,On Promotion,289,0.0796,401.38,28.0,0,0
21978,2023-03-20,905-075/GL0999-061/MINERAL,Dining Tables,19,On Promotion,256,0.0742,401.38,24.0,0,0
21979,2023-03-21,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,230,0.0522,401.38,17.0,0,0
21980,2023-03-22,905-075/GL0999-061/MINERAL,Dining Tables,14,Off Promotion,523,0.0268,401.38,19.0,0,0
21981,2023-03-23,905-075/GL0999-061/MINERAL,Dining Tables,13,Off Promotion,435,0.0299,401.38,18.0,0,0
21982,2023-03-24,905-075/GL0999-061/MINERAL,Dining Tables,9,Off Promotion,290,0.031,401.38,14.0,0,0
21983,2023-03-25,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,306,0.0359,401.38,16.0,0,0
21984,2023-03-26,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,333,0.033,401.38,16.0,0,0
21985,2023-03-27,905-075/GL0999-061/MINERAL,Dining Tables,8,Off Promotion,240,0.0333,401.38,13.0,0,0
21986,2023-03-28,905-075/GL0999-061/MINERAL,Dining Tables,24,On Promotion,325,0.0738,401.38,29.0,0,0
21987,2023-03-29,905-075/GL0999-061/MINERAL,Dining Tables,14,Off Promotion,332,0.0422,401.38,19.0,0,0
21988,2023-03-30,905-075/GL0999-061/MINERAL,Dining Tables,16,Off Promotion,343,0.0466,401.38,21.0,0,0
21989,2023-03-31,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,358,0.0279,401.38,15.0,0,0
21990,2023-04-01,905-075/GL0999-061/MINERAL,Dining Tables,12,Off Promotion,268,0.0448,401.38,17.0,0,0
21991,2023-04-02,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,289,0.0381,401.38,16.0,0,0
21992,2023-04-03,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,309,0.0356,401.38,16.0,0,0
21993,2023-04-04,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,339,0.0324,401.38,16.0,0,0
21994,2023-04-05,905-075/GL0999-061/MINERAL,Dining Tables,36,On Promotion,408,0.0882,401.38,41.0,0,0
21995,2023-04-06,905-075/GL0999-061/MINERAL,Dining Tables,14,Off Promotion,380,0.0368,401.38,19.0,0,0
21996,2023-04-07,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,303,0.0363,401.38,16.0,0,0
21997,2023-04-08,905-075/GL0999-061/MINERAL,Dining Tables,13,Off Promotion,299,0.0435,401.38,18.0,0,0
21998,2023-04-09,905-075/GL0999-061/MINERAL,Dining Tables,11,Off Promotion,266,0.0414,401.38,16.0,0,0
21999,2023-04-10,905-075/GL0999-061/MINERAL,Dining Tables,10,Off Promotion,364,0.0275,401.38,15.0,0,0
